alpha,c1,c2,lstnr-low,lstnr-high,AB-both,AB-bare,AB-exhaust,A-both,A-bare,A-exhaust,B-both,B-bare,B-exhaust,lstnr_mse,spkr_mse,lstnr_spkr_mse
8.0,0.01,13.0,0.005577605204922255,0.253732547884392,0.8875812809764022,0.11241871902359775,0,0,1.0,2.432996389480342e-43,0,1.0,6.232174276272761e-41,0.0013460049990758854,0.4289380598196014,0.3511940498522331
8.0,0.01,15.0,0.005577605204922255,0.253732547884392,0.8875812809764022,0.11241871902359775,0,0,1.0,2.7379767378149686e-50,0,1.0,7.013388210612274e-48,0.0013460049990758854,0.4289380598196014,0.3511940498522331
8.0,0.01,16.0,0.005577605204922255,0.253732547884392,0.8875812809764022,0.11241871902359775,0,0,1.0,9.184888716033691e-54,0,1.0,2.3527296396325222e-51,0.0013460049990758854,0.4289380598196014,0.3511940498522331
8.0,0.01,17.0,0.005577605204922255,0.253732547884392,0.8875812809764022,0.11241871902359775,0,0,1.0,3.081186905672746e-57,0,1.0,7.892528676552555e-55,0.0013460049990758854,0.4289380598196014,0.3511940498522331
8.0,0.01,18.0,0.005577605204922255,0.253732547884392,0.8875812809764022,0.11241871902359775,0,0,1.0,1.0336230564357884e-60,0,1.0,2.6476484106322166e-58,0.0013460049990758854,0.4289380598196014,0.3511940498522331
8.0,0.01,7.0,0.005577605204922255,0.253732547884392,0.8875812809764022,0.11241871902359775,0,0,1.0,1.707169314007047e-22,0,1.0,4.3729521054774153e-20,0.0013460049990758854,0.4289380598196014,0.3511940498522331
8.0,0.01,12.0,0.005577605204922255,0.253732547884392,0.8875812809764022,0.11241871902359775,0,0,1.0,7.252660019665113e-40,0,1.0,1.8577849685491292e-37,0.0013460049990758854,0.4289380598196014,0.3511940498522331
8.0,0.01,6.0,0.005577605204922255,0.253732547884392,0.8875812809764022,0.11241871902359775,0,0,1.0,5.089000001821855e-19,0,1.0,1.3035586505773842e-16,0.0013460049990758854,0.4289380598196014,0.35119404985223307
8.0,0.01,9.0,0.005577605204922255,0.253732547884392,0.8875812809764022,0.11241871902359775,0,0,1.0,1.9211659702714213e-29,0,1.0,4.9211092922885294e-27,0.0013460049990758854,0.4289380598196014,0.3511940498522331
8.0,0.01,19.0,0.005577605204922255,0.253732547884392,0.8875812809764022,0.11241871902359775,0,0,1.0,3.467419067725758e-64,0,1.0,8.881870935925921e-62,0.0013460049990758854,0.4289380598196014,0.3511940498522331
8.0,0.01,20.0,0.005577605204922255,0.253732547884392,0.8875812809764022,0.11241871902359775,0,0,1.0,1.1631895124985606e-67,0,1.0,2.979535764856652e-65,0.0013460049990758854,0.4289380598196014,0.3511940498522331
8.0,0.01,5.0,0.005577605204922264,0.25373254788446564,0.8875812809764022,0.11241871902359775,0,0,0.9999999999999982,1.5170095201486228e-15,0,0.999999999999611,3.8858535710144724e-13,0.0013460049990783696,0.4289380598194661,0.3511940498521228
8.0,0.01,4.0,0.005577605204947336,0.25373254810372964,0.8875812809764022,0.11241871902359775,0,0,0.9999999999954783,4.522141645484941e-12,0,0.999999998841643,1.1583566225576815e-09,0.0013460050064737147,0.42893805941655055,0.3511940495238093
8.0,0.01,3.0,0.005577605279690755,0.2537332017198097,0.8875812809764022,0.11241871902359775,0,0,0.9999999865196864,1.3480314074984508e-08,0,0.9999965469994941,3.4530005066021677e-06,0.001346027051876618,0.42893685834855017,0.35119307084006407
8.0,0.01,2.0,0.005577828086637605,0.25567652832867055,0.8875812809764022,0.11241871902359775,0,0,0.9999598173642579,4.018263574225391e-05,0,0.9898115872537794,0.01018841274622067,0.0014134611559765654,0.4254159289715856,0.34832457118692944
10.0,0.01,2.0,0.0016245739900376303,0.1743752920097642,0.9320964957277023,0.0679035042722976,0,0,0.999996800600663,3.1993993367060616e-06,0,0.9967320836286276,0.0032679163713726124,0.0019815207803700026,0.4422460296718171,0.36219793714609944
10.0,0.01,3.0,0.0016245688010562307,0.17390456796233453,0.9320964957277023,0.0679035042722976,0,0,0.9999999998547473,1.4525296986975275e-10,0,0.9999998511504207,1.488495796243212e-07,0.0020031084432166704,0.44337753477013203,0.3631276390743292
10.0,0.01,4.0,0.001624568800820653,0.17390454657931081,0.9320964957277023,0.0679035042722976,0,0,0.9999999999999929,6.5944746308368986e-15,0,0.9999999999932427,6.757761465963854e-12,0.0020031094288868335,0.44337758641674174,0.363127681509859
10.0,0.01,20.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,2.1481425485885233e-84,0,1.0,2.2013330478920047e-81,0.002003109428931583,0.44337758641908664,0.3631276815117857
10.0,0.01,19.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,4.731598836885403e-80,0,1.0,4.848758708237086e-77,0.002003109428931583,0.44337758641908664,0.3631276815117857
10.0,0.01,18.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,1.0422039993540358e-75,0,1.0,1.0680101783425536e-72,0.002003109428931583,0.44337758641908664,0.3631276815117857
10.0,0.01,17.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,2.295607074298243e-71,0,1.0,2.352448966176768e-68,0.002003109428931583,0.44337758641908664,0.3631276815117857
10.0,0.01,16.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,5.0564110700346575e-67,0,1.0,5.1816136687521e-64,0.002003109428931583,0.44337758641908664,0.3631276815117857
10.0,0.01,15.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,1.113748654786004e-62,0,1.0,1.1413263623667108e-59,0.002003109428931583,0.44337758641908664,0.3631276815117857
10.0,0.01,14.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,2.4531946648655915e-58,0,1.0,2.513938608138153e-55,0.002003109428931583,0.44337758641908664,0.3631276815117857
10.0,0.01,6.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,1.359222527342874e-23,0,1.0,1.3928784525241216e-20,0.002003109428931583,0.44337758641908664,0.3631276815117857
10.0,0.01,12.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,1.1902046689577527e-49,0,1.0,1.2196755160655458e-46,0.002003109428931583,0.44337758641908664,0.3631276815117857
10.0,0.01,7.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,6.170860727295362e-28,0,1.0,6.323658391227371e-25,0.002003109428931583,0.44337758641908664,0.3631276815117857
10.0,0.01,9.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,1.2719091941628761e-36,0,1.0,1.3034031400142185e-33,0.002003109428931583,0.44337758641908664,0.3631276815117857
10.0,0.01,11.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,2.621600242961719e-45,0,1.0,2.6865141035380974e-42,0.002003109428931583,0.44337758641908664,0.3631276815117857
10.0,0.01,10.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,5.774458807925328e-41,0,1.0,5.917441100884773e-38,0.002003109428931583,0.44337758641908664,0.3631276815117857
10.0,0.01,5.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,2.9938868506048555e-19,0,1.0,3.0680189590845876e-16,0.002003109428931583,0.4433775864190866,0.3631276815117857
10.0,0.01,13.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,5.403520837366428e-54,0,1.0,5.537318276239903e-51,0.002003109428931583,0.44337758641908664,0.3631276815117857
10.0,0.01,8.0,0.0016245688008206414,0.17390454657834004,0.9320964957277023,0.0679035042722976,0,0,1.0,2.801566435932877e-32,0,1.0,2.870936468036686e-29,0.002003109428931583,0.44337758641908664,0.3631276815117857
7.0,0.01,11.0,0.010184885305170165,0.2992113619565469,0.8558361471359526,0.14416385286404745,0,0,1.0,6.208640707175511e-32,0,1.0,7.951194686953616e-30,0.003743266037112621,0.41917877728345976,0.34364504796594214
7.0,0.01,13.0,0.010184885305170165,0.2992113619565469,0.8558361471359526,0.14416385286404745,0,0,1.0,5.162663054611922e-38,0,1.0,6.611646733385635e-36,0.003743266037112621,0.41917877728345976,0.34364504796594214
7.0,0.01,8.0,0.010184885305170165,0.2992113619565469,0.8558361471359526,0.14416385286404745,0,0,1.0,8.188053054376056e-23,0,1.0,1.0486160661093767e-20,0.003743266037112621,0.41917877728345976,0.34364504796594214
7.0,0.01,7.0,0.010184885305170165,0.2992113619565469,0.8558361471359526,0.14416385286404745,0,0,1.0,8.979290482400203e-20,0,1.0,1.1499471485563511e-17,0.003743266037112621,0.41917877728345976,0.34364504796594214
7.0,0.01,12.0,0.010184885305170165,0.2992113619565469,0.8558361471359526,0.14416385286404745,0,0,1.0,5.661547491480987e-35,0,1.0,7.25055103964589e-33,0.003743266037112621,0.41917877728345976,0.34364504796594214
7.0,0.01,9.0,0.010184885305170165,0.2992113619565469,0.8558361471359526,0.14416385286404745,0,0,1.0,7.466537913289098e-26,0,1.0,9.562140794758629e-24,0.003743266037112621,0.41917877728345976,0.34364504796594214
7.0,0.01,14.0,0.010184885305170165,0.2992113619565469,0.8558361471359526,0.14416385286404745,0,0,1.0,4.707739333735203e-41,0,1.0,6.029041418791789e-39,0.003743266037112621,0.41917877728345976,0.34364504796594214
7.0,0.01,15.0,0.010184885305170165,0.2992113619565469,0.8558361471359526,0.14416385286404745,0,0,1.0,4.2929025969647646e-44,0,1.0,5.497774139377446e-42,0.003743266037112621,0.41917877728345976,0.34364504796594214
7.0,0.01,10.0,0.010184885305170165,0.2992113619565469,0.8558361471359526,0.14416385286404745,0,0,1.0,6.808601268257379e-29,0,1.0,8.719543742833523e-27,0.003743266037112621,0.41917877728345976,0.34364504796594214
7.0,0.01,17.0,0.010184885305170165,0.2992113619565469,0.8558361471359526,0.14416385286404745,0,0,1.0,3.569671797690491e-50,0,1.0,4.5715570880372477e-48,0.003743266037112621,0.41917877728345976,0.34364504796594214
7.0,0.01,18.0,0.010184885305170165,0.2992113619565469,0.8558361471359526,0.14416385286404745,0,0,1.0,3.255119335262528e-53,0,1.0,4.1687204630840856e-51,0.003743266037112621,0.41917877728345976,0.34364504796594214
7.0,0.01,19.0,0.010184885305170165,0.2992113619565469,0.8558361471359526,0.14416385286404745,0,0,1.0,2.9682846175537467e-56,0,1.0,3.8013810097245034e-54,0.003743266037112621,0.41917877728345976,0.34364504796594214
7.0,0.01,20.0,0.010184885305170165,0.2992113619565469,0.8558361471359526,0.14416385286404745,0,0,1.0,2.706725211380146e-59,0,1.0,3.466410786969192e-57,0.003743266037112621,0.41917877728345976,0.34364504796594214
7.0,0.01,16.0,0.010184885305170165,0.2992113619565469,0.8558361471359526,0.14416385286404745,0,0,1.0,3.914620458054317e-47,0,1.0,5.0133210883902937e-45,0.003743266037112621,0.41917877728345976,0.34364504796594214
7.0,0.01,6.0,0.010184885305170165,0.2992113619565495,0.8558361471359526,0.14416385286404745,0,0,1.0,9.846987682161131e-17,0,0.9999999999999876,1.2610701735471333e-14,0.003743266037112828,0.41917877728345543,0.3436450479659386
7.0,0.01,5.0,0.01018488530517125,0.2992113619594466,0.8558361471359526,0.14416385286404745,0,0,0.9999999999998925,1.0798533202893337e-13,0,0.9999999999861711,1.3829313673978149e-11,0.003743266037342271,0.4191787772786303,0.3436450479620325
7.0,0.01,4.0,0.010184885306363974,0.29921136513654695,0.8558361471359526,0.14416385286404745,0,0,0.9999999998815801,1.1842029571282523e-10,0,0.9999999848343163,1.5165683703404343e-08,0.003743266288963198,0.4191787719870758,0.343645043678328
7.0,0.01,3.0,0.010184886614345275,0.2992148492327462,0.8558361471359526,0.14416385286404745,0,0,0.9999998701363935,1.298636060604075e-07,0,0.9999833690847209,1.6630915279671693e-05,0.0037435422295113542,0.4191729692502667,0.34364034615558386
7.0,0.01,2.0,0.010186320987919122,0.3030148874372822,0.8558361471359526,0.14416385286404745,0,0,0.9998576075235319,0.0001423924764683065,0,0.9820883616579899,0.01791163834201005,0.004051731891290419,0.4129938773690162,0.33864076000942966
11.0,0.01,2.0,0.0008685318252777991,0.14133274559666156,0.9473752937960785,0.05262470620392144,0,0,0.9999990972314279,9.027685724684955e-07,0,0.9981530341011279,0.0018469658988704857,0.004068061699308045,0.4478968110917196,0.36720067483855384
11.0,0.01,3.0,0.0008685310418886478,0.1411085470978654,0.9473752937960785,0.05262470620392144,0,0,0.9999999999849223,1.5077784191728302e-11,0,0.9999999690954486,3.0904550510307096e-08,0.004085723946705233,0.4485366207322676,0.3677273667712562
11.0,0.01,4.0,0.0008685310418755639,0.1411085433523912,0.9473752937960785,0.05262470620392144,0,0,1.0,2.5182464015393903e-16,0,0.9999999999994849,5.161585716315661e-13,0.00408572424219172,0.4485366314506252,0.3677273755945464
11.0,0.01,13.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,2.5465048849255896e-59,0,1.0,5.219506412292239e-56,0.004085724242196642,0.44853663145080397,0.36772737559469354
11.0,0.01,7.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,1.1732223270088352e-30,0,1.0,2.404724018051893e-27,0.004085724242196642,0.44853663145080397,0.36772737559469354
11.0,0.01,8.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,1.9594808266137315e-35,0,1.0,4.016298103262002e-32,0.004085724242196642,0.44853663145080397,0.36772737559469354
11.0,0.01,9.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,3.2726662470325777e-40,0,1.0,6.707900920511313e-37,0.004085724242196642,0.44853663145080397,0.36772737559469354
11.0,0.01,20.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,9.231439059142715e-93,0,1.0,1.8921446272933057e-89,0.004085724242196642,0.44853663145080397,0.36772737559469354
11.0,0.01,19.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,5.527244904623233e-88,0,1.0,1.1329053556020954e-84,0.004085724242196642,0.44853663145080397,0.36772737559469354
11.0,0.01,18.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,3.309390447140165e-83,0,1.0,6.783173581122644e-80,0.004085724242196642,0.44853663145080397,0.36772737559469354
11.0,0.01,17.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,1.9814691262299213e-78,0,1.0,4.0613669627492304e-75,0.004085724242196642,0.44853663145080397,0.36772737559469354
11.0,0.01,16.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,1.186387632681795e-73,0,1.0,2.4317086108506996e-70,0.004085724242196642,0.44853663145080397,0.36772737559469354
11.0,0.01,15.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,7.103394124834785e-69,0,1.0,1.4559646597614161e-65,0.004085724242196642,0.44853663145080397,0.36772737559469354
11.0,0.01,14.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,4.253096264892615e-64,0,1.0,8.71746343708748e-61,0.004085724242196642,0.44853663145080397,0.36772737559469354
11.0,0.01,12.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,1.5246979435847825e-54,0,1.0,3.1251346661296924e-51,0.004085724242196642,0.44853663145080397,0.36772737559469354
11.0,0.01,6.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,7.024567987076116e-26,0,1.0,1.4398078664277898e-22,0.004085724242196642,0.44853663145080397,0.36772737559469354
11.0,0.01,10.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,5.46590924442743e-45,0,1.0,1.1203335410499337e-41,0.004085724242196642,0.44853663145080397,0.36772737559469354
11.0,0.01,11.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,9.128998074706466e-50,0,1.0,1.8711475587892398e-46,0.004085724242196642,0.44853663145080397,0.36772737559469354
11.0,0.01,5.0,0.0008685310418755639,0.1411085433523288,0.9473752937960785,0.05262470620392144,0,0,1.0,4.2058997914623725e-21,0,1.0,8.620726023715409e-18,0.004085724242196642,0.44853663145080397,0.36772737559469354
12.0,0.01,2.0,0.0004624269082706649,0.1133722213622312,0.9592811401540883,0.040718859845911934,0,0,0.9999997452678877,2.5473211252327476e-07,0,0.9989567757054606,0.0010432242945390073,0.0066765392970630786,0.4522671948475203,0.37125071202016446
12.0,0.01,3.0,0.0004624267905308769,0.11326734578074597,0.9592811401540883,0.040718859845911934,0,0,0.999999999998435,1.565128591240956e-12,0,0.9999999935835149,6.416485390114845e-09,0.0066877274520378335,0.45262868564173836,0.3715485114254291
12.0,0.01,4.0,0.00046242679053015365,0.1132673451362919,0.9592811401540883,0.040718859845911934,0,0,1.0,9.616482424864892e-18,0,0.9999999999999609,3.9424249051857175e-14,0.006687727520822159,0.452628687866621,0.37154851325829397
12.0,0.01,5.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,5.908571011041849e-23,0,1.0,2.4223095804511827e-19,0.006687727520822579,0.45262868786663457,0.3715485132583051
12.0,0.01,6.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,3.630351499656028e-28,0,1.0,1.488318444779343e-24,0.006687727520822579,0.45262868786663457,0.3715485132583051
12.0,0.01,8.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,1.3705065354226997e-38,0,1.0,5.61860237377424e-35,0.006687727520822579,0.45262868786663457,0.3715485132583051
12.0,0.01,9.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,8.420683185261197e-44,0,1.0,3.452188611338289e-40,0.006687727520822579,0.45262868786663457,0.3715485132583051
12.0,0.01,10.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,5.1738465650344985e-49,0,1.0,2.1210979911803677e-45,0.006687727520822579,0.45262868786663457,0.3715485132583051
12.0,0.01,12.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,1.9531966894461486e-59,0,1.0,8.00743029830612e-56,0.006687727520822579,0.45262868786663457,0.3715485132583051
12.0,0.01,7.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,2.230565053111032e-33,0,1.0,9.144544574099469e-30,0.006687727520822579,0.45262868786663457,0.3715485132583051
12.0,0.01,14.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,7.373580294099728e-70,0,1.0,3.0229126730042514e-66,0.006687727520822579,0.45262868786663457,0.3715485132583051
12.0,0.01,15.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,4.5304843131265e-75,0,1.0,1.857341738850512e-71,0.006687727520822579,0.45262868786663457,0.3715485132583051
12.0,0.01,16.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,2.783625768327151e-80,0,1.0,1.1411902056197414e-76,0.006687727520822579,0.45262868786663457,0.3715485132583051
12.0,0.01,17.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,1.7103187832798413e-85,0,1.0,7.011714958865975e-82,0.006687727520822579,0.45262868786663457,0.3715485132583051
12.0,0.01,18.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,1.0508561796357273e-90,0,1.0,4.308146566828052e-87,0.006687727520822579,0.45262868786663457,0.3715485132583051
12.0,0.01,19.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,6.456683520489124e-96,0,1.0,2.6470167355853434e-92,0.006687727520822579,0.45262868786663457,0.3715485132583051
12.0,0.01,20.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,3.967123464811995e-101,0,1.0,1.626383292624998e-97,0.006687727520822579,0.45262868786663457,0.3715485132583051
12.0,0.01,13.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,1.2000855227774789e-64,0,1.0,4.9199352157267056e-61,0.006687727520822579,0.45262868786663457,0.3715485132583051
12.0,0.01,11.0,0.00046242679053015365,0.11326734513628797,0.9592811401540883,0.040718859845911934,0,0,1.0,3.178921197910969e-54,0,1.0,1.3032476480030248e-50,0.006687727520822579,0.45262868786663457,0.3715485132583051
6.0,0.01,13.0,0.018315766906107617,0.34637945091829364,0.8156412100148581,0.18435878998514205,0,0,1.0,1.095484149943521e-32,0,1.0,7.014224986216628e-31,0.008341906955109286,0.4074643884153673,0.33489666451350225
6.0,0.01,9.0,0.018315766906107617,0.34637945091829364,0.8156412100148581,0.18435878998514205,0,0,1.0,2.9018413439161484e-22,0,1.0,1.8580066230609324e-20,0.008341906955109286,0.4074643884153673,0.33489666451350225
6.0,0.01,8.0,0.018315766906107617,0.34637945091829364,0.8156412100148581,0.18435878998514205,0,0,1.0,1.1706863522834288e-19,0,1.0,7.49573370242983e-18,0.008341906955109286,0.4074643884153673,0.33489666451350225
6.0,0.01,11.0,0.018315766906107617,0.34637945091829364,0.8156412100148581,0.18435878998514205,0,0,1.0,1.782952943268813e-27,0,1.0,1.1415987245976612e-25,0.008341906955109286,0.4074643884153673,0.33489666451350225
6.0,0.01,12.0,0.018315766906107617,0.34637945091829364,0.8156412100148581,0.18435878998514205,0,0,1.0,4.419498489021293e-30,0,1.0,2.829740323475991e-28,0.008341906955109286,0.4074643884153673,0.33489666451350225
6.0,0.01,20.0,0.018315766906107617,0.34637945091829364,0.8156412100148581,0.18435878998514205,0,0,1.0,6.298510510280979e-51,0,1.0,4.032844272501669e-49,0.008341906955109286,0.4074643884153673,0.33489666451350225
6.0,0.01,16.0,0.018315766906107617,0.34637945091829364,0.8156412100148581,0.18435878998514205,0,0,1.0,1.6684201414293556e-40,0,1.0,1.0682650446493647e-38,0.008341906955109286,0.4074643884153673,0.33489666451350225
